seqnames	start	end	width	strand	direction	context	sumReadsM1	sumReadsN1	proportion1	sumReadsM2	sumReadsN2	proportion2	cytosinesCount	pValue	regionType	chr	comparison
SL4.0ch11	10258254	10258303	50	*	-1	CHH	8	19	0.42105263157894735	2	38	0.05263157894736842	7	0.00101558664244963	loss	ch11	TET3
SL4.0ch11	10262304	10262353	50	*	1	CHH	1	20	0.05	10	18	0.5555555555555556	15	0.00106242048225224	gain	ch11	TET3
SL4.0ch11	10277504	10277553	50	*	1	CHH	11	95	0.11578947368421053	9	20	0.45	10	6.943590841549892e-4	gain	ch11	TET3
SL4.0ch11	10284854	10284903	50	*	1	CHH	16	99	0.16161616161616163	20	39	0.5128205128205128	15	9.707717876110416e-5	gain	ch11	TET3
SL4.0ch11	10287404	10287453	50	*	1	CHH	9	87	0.10344827586206896	6	14	0.42857142857142855	13	0.00210927546048041	gain	ch11	TET3
SL4.0ch11	10301954	10302003	50	*	1	CHH	17	97	0.17525773195876287	15	27	0.5555555555555556	13	2.0717296981832449e-4	gain	ch11	TET3
SL4.0ch11	10307204	10307253	50	*	1	CHH	15	99	0.15151515151515152	11	23	0.4782608695652174	16	0.00101668127785852	gain	ch11	TET3
SL4.0ch11	10319304	10319353	50	*	-1	CHH	66	114	0.5789473684210527	8	33	0.24242424242424243	13	0.00114056461835177	loss	ch11	TET3
SL4.0ch11	10320204	10320253	50	*	1	CHH	13	112	0.11607142857142858	20	40	0.5	14	4.749020896238032e-6	gain	ch11	TET3
SL4.0ch11	10322154	10322203	50	*	1	CHH	0	59	0	7	14	0.5	7	2.5489350599659444e-7	gain	ch11	TET3
SL4.0ch11	10322354	10322403	50	*	1	CHH	24	112	0.21428571428571427	18	31	0.5806451612903226	9	2.2821048217829971e-4	gain	ch11	TET3
SL4.0ch11	10331404	10331453	50	*	-1	CHH	40	105	0.380952380952381	3	39	0.07692307692307693	15	7.791945722158397e-4	loss	ch11	TET3
SL4.0ch11	10331454	10331503	50	*	-1	CHH	44	141	0.3120567375886525	0	23	0	14	0.00235926344802726	loss	ch11	TET3
SL4.0ch11	10347404	10347453	50	*	1	CHH	28	75	0.37333333333333335	11	12	0.9166666666666666	11	8.435688064492716e-4	gain	ch11	TET3
SL4.0ch11	10348354	10348403	50	*	1	CHH	7	51	0.13725490196078433	11	24	0.4583333333333333	5	0.00300900545321657	gain	ch11	TET3
SL4.0ch11	10351104	10351153	50	*	1	CHH	13	42	0.30952380952380953	12	13	0.9230769230769232	5	2.915313959964546e-4	gain	ch11	TET3
SL4.0ch11	10351754	10351803	50	*	1	CHH	32	85	0.3764705882352941	20	29	0.6896551724137931	11	0.00401613477142317	gain	ch11	TET3
SL4.0ch11	10363254	10363303	50	*	1	CHH	9	69	0.13043478260869565	10	22	0.4545454545454546	11	0.00170094618013165	gain	ch11	TET3
SL4.0ch11	10375354	10375403	50	*	1	CHH	7	70	0.1	7	17	0.4117647058823529	12	0.00232370819077987	gain	ch11	TET3
SL4.0ch11	10389654	10389703	50	*	-1	CHH	29	85	0.3411764705882353	1	26	0.03846153846153846	15	0.00297735726727171	loss	ch11	TET3
SL4.0ch11	10396254	10396353	100	*	1	CHH	32	196	0.16326530612244897	44	88	0.5	35	8.599483902501739e-8	gain	ch11	TET3
SL4.0ch11	10402204	10402253	50	*	-1	CHH	31	71	0.43661971830985913	4	41	0.0975609756097561	19	4.584499067067833e-4	loss	ch11	TET3
SL4.0ch11	10415254	10415303	50	*	1	CHH	7	58	0.1206896551724138	7	15	0.4666666666666667	12	0.00303683069339919	gain	ch11	TET3
SL4.0ch11	10506904	10506953	50	*	-1	CHH	30	67	0.4477611940298507	5	37	0.13513513513513514	13	0.00182559674806331	loss	ch11	TET3
SL4.0ch11	10514654	10514703	50	*	-1	CHH	37	77	0.4805194805194805	6	35	0.17142857142857143	17	0.0024479299165949	loss	ch11	TET3
SL4.0ch11	10531604	10531653	50	*	1	CHH	12	87	0.13793103448275862	9	19	0.47368421052631576	14	0.00141057140058696	gain	ch11	TET3
SL4.0ch11	10573704	10573803	100	*	-1	CHH	124	272	0.45588235294117646	13	127	0.10236220472440943	34	2.9675744011810866e-10	loss	ch11	TET3
SL4.0ch11	10588554	10588603	50	*	1	CHH	26	71	0.3661971830985915	39	55	0.7090909090909091	15	3.5115039259903797e-4	gain	ch11	TET3
SL4.0ch11	10590404	10590553	150	*	1	CHH	75	259	0.28957528957528955	34	50	0.68	33	1.7708662956639835e-6	gain	ch11	TET3
SL4.0ch11	10596004	10596053	50	*	1	CHH	3	44	0.06818181818181818	5	8	0.625	8	0.00019420370959172031	gain	ch11	TET3
SL4.0ch11	10598104	10598153	50	*	1	CHH	4	42	0.09523809523809525	14	33	0.42424242424242425	16	0.00146820171723414	gain	ch11	TET3
SL4.0ch11	10616304	10616353	50	*	-1	CHH	19	33	0.5757575757575758	7	30	0.23333333333333336	15	0.0061038311465617	loss	ch11	TET3
SL4.0ch11	10616654	10616703	50	*	1	CHH	27	107	0.2523364485981308	25	43	0.5813953488372093	17	3.414156715435081e-4	gain	ch11	TET3
SL4.0ch11	10636454	10636503	50	*	1	CHH	13	108	0.12037037037037036	17	38	0.4473684210526316	9	7.980603979441145e-5	gain	ch11	TET3
SL4.0ch11	10642254	10642303	50	*	1	CHH	22	124	0.1774193548387097	16	28	0.5714285714285714	17	6.576015839775916e-5	gain	ch11	TET3
SL4.0ch11	10642854	10642903	50	*	-1	CHH	33	70	0.4714285714285714	1	18	0.05555555555555555	10	0.0018177735076819	loss	ch11	TET3
SL4.0ch11	10645404	10645453	50	*	-1	CHH	48	113	0.4247787610619469	1	23	0.04347826086956521	14	9.500352202605812e-4	loss	ch11	TET3
SL4.0ch11	10645454	10645503	50	*	1	CHH	11	73	0.1506849315068493	9	17	0.5294117647058824	9	0.00121108403599429	gain	ch11	TET3
SL4.0ch11	10647054	10647103	50	*	1	CHH	8	72	0.1111111111111111	17	37	0.4594594594594595	6	1.502927905069876e-4	gain	ch11	TET3
SL4.0ch11	10656954	10657003	50	*	-1	CHH	11	20	0.55	1	14	0.07142857142857142	6	0.00455983367571897	loss	ch11	TET3
SL4.0ch11	10660104	10660153	50	*	-1	CHH	106	165	0.6424242424242425	10	34	0.29411764705882354	17	4.315270458463696e-4	loss	ch11	TET3
SL4.0ch11	10663854	10663953	100	*	1	CHH	18	174	0.10344827586206896	20	38	0.5263157894736842	22	2.6153670990044744e-8	gain	ch11	TET3
SL4.0ch11	10684104	10684153	50	*	-1	CHH	44	116	0.3793103448275862	4	54	0.07407407407407407	15	1.4141328086411228e-4	loss	ch11	TET3
SL4.0ch11	10685254	10685303	50	*	1	CHH	4	47	0.0851063829787234	19	43	0.4418604651162791	14	2.9723525256977805e-4	gain	ch11	TET3
SL4.0ch11	10687554	10687603	50	*	1	CHH	66	179	0.3687150837988827	37	54	0.6851851851851852	15	1.465372553406806e-4	gain	ch11	TET3
SL4.0ch11	10763354	10763403	50	*	1	CHH	29	104	0.27884615384615385	50	85	0.5882352941176471	17	7.992469079644704e-5	gain	ch11	TET3
SL4.0ch11	10776504	10776553	50	*	-1	CHH	29	54	0.5370370370370371	1	47	0.02127659574468085	9	3.309009199715734e-7	loss	ch11	TET3
SL4.0ch11	10794704	10794753	50	*	1	CHH	18	48	0.375	16	19	0.8421052631578947	12	0.00101663131327333	gain	ch11	TET3
SL4.0ch11	10802804	10802853	50	*	1	CHH	34	81	0.41975308641975306	37	49	0.7551020408163265	16	4.6866177521918826e-4	gain	ch11	TET3
SL4.0ch11	10810954	10811003	50	*	1	CHH	41	105	0.3904761904761905	26	35	0.7428571428571429	10	6.373316918495403e-4	gain	ch11	TET3
SL4.0ch11	10814454	10814503	50	*	1	CHH	18	42	0.42857142857142855	68	79	0.8607594936708861	12	6.132705719157961e-6	gain	ch11	TET3
SL4.0ch11	10814454	10814503	50	*	1	CHH	18	42	0.42857142857142855	68	79	0.8607594936708861	12	6.132705719157961e-6	gain	ch11	TET3
SL4.0ch11	10814604	10814653	50	*	-1	CHH	17	24	0.7083333333333334	10	37	0.2702702702702703	12	0.00127041775900522	loss	ch11	TET3
SL4.0ch11	10814604	10814653	50	*	-1	CHH	17	24	0.7083333333333334	10	37	0.2702702702702703	12	0.00127041775900522	loss	ch11	TET3
SL4.0ch11	10831854	10831903	50	*	1	CHH	7	102	0.06862745098039216	9	23	0.391304347826087	10	1.1319909076611467e-4	gain	ch11	TET3
SL4.0ch11	10874304	10874353	50	*	-1	CHH	19	32	0.59375	3	25	0.12	14	5.834059168521798e-4	loss	ch11	TET3
SL4.0ch11	10877454	10877503	50	*	-1	CHH	33	108	0.3055555555555556	0	39	0	22	2.603098062520953e-4	loss	ch11	TET3
SL4.0ch11	10886554	10886603	50	*	1	CHH	4	67	0.05970149253731343	3	8	0.375	6	0.00428752087427266	gain	ch11	TET3
SL4.0ch11	10908104	10908153	50	*	1	CHH	8	118	0.06779661016949153	6	13	0.4615384615384616	10	6.304546091205617e-5	gain	ch11	TET3
SL4.0ch11	10913154	10913203	50	*	1	CHH	11	75	0.14666666666666667	6	11	0.5454545454545454	10	0.00254897089216215	gain	ch11	TET3
SL4.0ch11	10937454	10937503	50	*	-1	CHH	67	115	0.5826086956521739	6	45	0.13333333333333333	16	3.503294096217556e-6	loss	ch11	TET3
SL4.0ch11	11011004	11011053	50	*	1	CHH	4	51	0.0784313725490196	11	27	0.4074074074074074	18	8.601261812788824e-4	gain	ch11	TET3
SL4.0ch11	11042204	11042253	50	*	1	CHH	9	78	0.1153846153846154	8	19	0.42105263157894735	16	0.00229462472163274	gain	ch11	TET3
SL4.0ch11	11056204	11056253	50	*	1	CHH	13	104	0.125	8	18	0.4444444444444444	18	0.00145610113558195	gain	ch11	TET3
SL4.0ch11	11057254	11057353	100	*	1	CHH	45	235	0.1914893617021277	44	82	0.5365853658536586	29	6.330305905352246e-8	gain	ch11	TET3
SL4.0ch11	11063304	11063353	50	*	1	CHH	8	99	0.08080808080808081	17	40	0.425	14	1.3816335767633526e-5	gain	ch11	TET3
SL4.0ch11	11075004	11075053	50	*	1	CHH	2	63	0.03174603174603174	6	17	0.35294117647058826	8	2.6220643339357495e-4	gain	ch11	TET3
SL4.0ch11	11076154	11076203	50	*	1	CHH	11	187	0.0588235294117647	12	25	0.48	18	8.826439852094012e-9	gain	ch11	TET3
SL4.0ch11	11125004	11125053	50	*	-1	CHH	37	106	0.3490566037735849	1	24	0.04166666666666666	22	0.00340317704446661	loss	ch11	TET3
SL4.0ch11	11140304	11140353	50	*	1	CHH	12	115	0.10434782608695652	9	22	0.4090909090909091	13	6.013402390820455e-4	gain	ch11	TET3
SL4.0ch11	11178954	11179003	50	*	1	CHH	9	108	0.08333333333333333	11	24	0.4583333333333333	19	2.4090385155165812e-5	gain	ch11	TET3
SL4.0ch11	11179754	11179803	50	*	-1	CHH	11	32	0.34375	0	17	0	15	0.00628751417493053	loss	ch11	TET3
SL4.0ch11	11183954	11184153	200	*	-1	CHH	165	343	0.48104956268221577	24	150	0.16	50	9.220275814640261e-10	loss	ch11	TET3
SL4.0ch11	11185804	11185953	150	*	-1	CHH	227	398	0.5703517587939698	11	87	0.1264367816091954	39	6.742322478480784e-12	loss	ch11	TET3
SL4.0ch11	11204154	11204203	50	*	1	CHH	9	90	0.1	22	39	0.5641025641025641	20	3.1797937974953386e-7	gain	ch11	TET3
SL4.0ch11	11210504	11210553	50	*	1	CHH	10	86	0.11627906976744186	10	23	0.43478260869565216	8	8.645406026116614e-4	gain	ch11	TET3
SL4.0ch11	11249404	11249453	50	*	1	CHH	4	34	0.1176470588235294	9	15	0.6	8	8.191367527077449e-4	gain	ch11	TET3
SL4.0ch11	11250704	11250753	50	*	1	CHH	14	152	0.09210526315789472	19	45	0.4222222222222222	16	2.5225877127198756e-6	gain	ch11	TET3
SL4.0ch11	11274254	11274303	50	*	-1	CHH	23	47	0.4893617021276595	7	38	0.18421052631578944	15	0.00398265301400184	loss	ch11	TET3
SL4.0ch11	11278554	11278603	50	*	-1	CHH	52	112	0.4642857142857143	5	35	0.14285714285714285	15	0.00113558418602822	loss	ch11	TET3
SL4.0ch11	11278904	11278953	50	*	1	CHH	34	89	0.3820224719101123	19	27	0.7037037037037037	10	0.00386431867017442	gain	ch11	TET3
SL4.0ch11	11296254	11296303	50	*	1	CHH	13	103	0.1262135922330097	9	21	0.42857142857142855	15	0.00149208344840806	gain	ch11	TET3
SL4.0ch11	11339104	11339153	50	*	1	CHH	11	94	0.11702127659574468	19	45	0.4222222222222222	16	1.5208666730896731e-4	gain	ch11	TET3
SL4.0ch11	11372804	11372853	50	*	-1	CHH	33	66	0.5	0	12	0	11	0.00185121670581642	loss	ch11	TET3
SL4.0ch11	11459654	11459703	50	*	1	CHH	31	111	0.27927927927927926	20	34	0.5882352941176471	16	0.00151031616577517	gain	ch11	TET3
SL4.0ch11	11462054	11462103	50	*	-1	CHH	23	51	0.4509803921568627	0	34	0	16	2.885205516350432e-5	loss	ch11	TET3
SL4.0ch11	11468504	11468553	50	*	-1	CHH	23	51	0.4509803921568627	3	24	0.125	13	0.00595727489890815	loss	ch11	TET3
SL4.0ch11	11501754	11501803	50	*	1	CHH	0	65	0	5	11	0.4545454545454546	9	3.881611552610607e-7	gain	ch11	TET3
SL4.0ch11	11503154	11503203	50	*	1	CHH	47	112	0.4196428571428571	17	22	0.7727272727272727	15	0.00305782376409517	gain	ch11	TET3
SL4.0ch11	11503404	11503453	50	*	-1	CHH	35	84	0.4166666666666667	1	16	0.0625	10	0.00694693669281239	loss	ch11	TET3
SL4.0ch11	11509754	11509803	50	*	1	CHH	7	59	0.11864406779661016	19	44	0.4318181818181818	14	6.290243979030168e-4	gain	ch11	TET3
SL4.0ch11	11510304	11510353	50	*	1	CHH	7	68	0.10294117647058824	11	24	0.4583333333333333	16	4.0336935518136456e-4	gain	ch11	TET3
SL4.0ch11	11516454	11516503	50	*	1	CHH	16	130	0.12307692307692308	16	30	0.5333333333333333	13	4.5994599287860424e-06	gain	ch11	TET3
SL4.0ch11	11530804	11530853	50	*	-1	CHH	33	58	0.5689655172413793	4	22	0.18181818181818185	13	0.00255139339509197	loss	ch11	TET3
SL4.0ch11	11538204	11538253	50	*	1	CHH	9	80	0.1125	21	42	0.5	15	1.7378627465779783e-5	gain	ch11	TET3
SL4.0ch11	11560754	11560803	50	*	1	CHH	1	66	0.01515151515151515	7	18	0.3888888888888889	14	1.3570521247212504e-5	gain	ch11	TET3
SL4.0ch11	11576704	11576753	50	*	-1	CHH	45	107	0.4205607476635514	4	34	0.1176470588235294	16	0.00182069434590696	loss	ch11	TET3
SL4.0ch11	11615254	11615303	50	*	1	CHH	26	84	0.30952380952380953	27	42	0.6428571428571429	9	7.157015442530605e-4	gain	ch11	TET3
SL4.0ch11	11617604	11617653	50	*	-1	CHH	88	184	0.4782608695652174	0	74	0	15	2.2183192018924056e-11	loss	ch11	TET3
SL4.0ch11	11645854	11645903	50	*	-1	CHH	35	99	0.35353535353535354	1	20	0.05	14	0.00710652678931219	loss	ch11	TET3
SL4.0ch11	11671154	11671203	50	*	-1	CHH	20	58	0.3448275862068966	1	31	0.03225806451612903	15	0.00147946249236175	loss	ch11	TET3
SL4.0ch11	11689854	11689903	50	*	-1	CHH	24	47	0.5106382978723404	2	20	0.1	16	0.00221309020008506	loss	ch11	TET3
SL4.0ch11	11709954	11710003	50	*	-1	CHH	41	60	0.6833333333333333	30	92	0.32608695652173914	11	7.358070827095816e-5	loss	ch11	TET3
SL4.0ch11	11726204	11726253	50	*	1	CHH	11	104	0.10576923076923075	13	32	0.40625	11	2.775734554169342e-4	gain	ch11	TET3
SL4.0ch11	11737704	11737753	50	*	1	CHH	13	68	0.19117647058823528	9	16	0.5625	14	0.00299229496163616	gain	ch11	TET3
SL4.0ch11	11739854	11739903	50	*	1	CHH	30	97	0.30927835051546393	13	20	0.65	12	0.00451376224446208	gain	ch11	TET3
SL4.0ch11	11752954	11753003	50	*	-1	CHH	36	85	0.4235294117647059	1	24	0.04166666666666666	14	9.060795706992784e-4	loss	ch11	TET3
SL4.0ch11	11765904	11765953	50	*	1	CHH	4	44	0.09090909090909093	9	23	0.391304347826087	17	0.00373790299707619	gain	ch11	TET3
SL4.0ch11	11767304	11767353	50	*	1	CHH	7	55	0.12727272727272726	29	60	0.48333333333333334	21	1.426925373098569e-4	gain	ch11	TET3
SL4.0ch11	11783254	11783303	50	*	1	CHH	0	36	0	5	14	0.35714285714285715	10	3.958348928581696e-4	gain	ch11	TET3
SL4.0ch11	11789354	11789403	50	*	1	CHH	1	56	0.01785714285714285	6	18	0.3333333333333333	11	2.1787237020708884e-4	gain	ch11	TET3
SL4.0ch11	11797054	11797103	50	*	-1	CHH	70	136	0.5147058823529411	7	37	0.1891891891891892	12	8.011998494472851e-4	loss	ch11	TET3
SL4.0ch11	11799804	11799853	50	*	-1	CHH	106	128	0.828125	22	44	0.5	14	7.649031904857153e-5	loss	ch11	TET3
SL4.0ch11	11801654	11801753	100	*	-1	CHH	158	239	0.6610878661087866	14	56	0.25	19	4.025356476445967e-7	loss	ch11	TET3
SL4.0ch11	11804954	11805003	50	*	1	CHH	46	103	0.4466019417475728	28	35	0.8	17	6.241483733061045e-4	gain	ch11	TET3
SL4.0ch11	11823604	11823653	50	*	1	CHH	66	131	0.5038167938931297	17	20	0.85	12	0.00427949321700137	gain	ch11	TET3
SL4.0ch11	11840404	11840453	50	*	-1	CHH	68	112	0.6071428571428571	13	55	0.23636363636363636	16	3.802371603805705e-5	loss	ch11	TET3
SL4.0ch11	11873154	11873203	50	*	1	CHH	11	71	0.15492957746478872	18	39	0.4615384615384616	13	8.990721053482901e-4	gain	ch11	TET3
SL4.0ch11	11873754	11873803	50	*	1	CHH	36	152	0.23684210526315788	27	50	0.54	21	1.950538619618584e-4	gain	ch11	TET3
SL4.0ch11	11891404	11891453	50	*	1	CHH	6	24	0.25	14	17	0.8235294117647058	13	6.28665274019607e-4	gain	ch11	TET3
SL4.0ch11	11896204	11896253	50	*	1	CHH	41	72	0.5694444444444444	18	19	0.9473684210526316	15	0.00277104080639525	gain	ch11	TET3
SL4.0ch11	11903354	11903403	50	*	-1	CHH	69	94	0.7340425531914894	6	19	0.3157894736842105	13	8.313556019199365e-4	loss	ch11	TET3
SL4.0ch11	11905454	11905503	50	*	1	CHH	20	66	0.30303030303030304	21	33	0.6363636363636364	9	0.00211383447366274	gain	ch11	TET3
SL4.0ch11	11905804	11905853	50	*	1	CHH	13	83	0.1566265060240964	11	23	0.4782608695652174	12	0.00168012841838055	gain	ch11	TET3
SL4.0ch11	11907704	11907803	100	*	-1	CHH	139	208	0.6682692307692307	13	44	0.29545454545454547	28	2.8114833906581556e-5	loss	ch11	TET3
SL4.0ch11	11930404	11930453	50	*	-1	CHH	28	56	0.5	1	26	0.03846153846153846	14	1.6450967384324584e-4	loss	ch11	TET3
SL4.0ch11	11948554	11948603	50	*	-1	CHH	32	90	0.35555555555555557	1	34	0.02941176470588235	17	5.50445834996964e-4	loss	ch11	TET3
SL4.0ch11	11977304	11977353	50	*	1	CHH	28	143	0.1958041958041958	17	28	0.6071428571428571	24	3.615297546073555e-5	gain	ch11	TET3
SL4.0ch11	12031254	12031303	50	*	-1	CHH	33	79	0.4177215189873418	1	31	0.03225806451612903	9	2.4832094124201283e-4	loss	ch11	TET3
SL4.0ch11	12032104	12032153	50	*	1	CHH	33	105	0.3142857142857143	19	27	0.7037037037037037	11	5.09008855997349e-4	gain	ch11	TET3
SL4.0ch11	12036704	12036753	50	*	-1	CHH	56	132	0.42424242424242425	3	39	0.07692307692307693	13	1.9806519967601564e-4	loss	ch11	TET3
SL4.0ch11	12070654	12070703	50	*	-1	CHH	14	34	0.4117647058823529	0	26	0	5	4.491656947376942e-4	loss	ch11	TET3
SL4.0ch11	12098354	12098403	50	*	-1	CHH	57	74	0.7702702702702703	12	32	0.375	10	2.608052152302493e-4	loss	ch11	TET3
SL4.0ch11	12099204	12099253	50	*	1	CHH	28	72	0.3888888888888889	18	25	0.72	13	0.00476203445786036	gain	ch11	TET3
SL4.0ch11	12099704	12099753	50	*	1	CHH	26	102	0.2549019607843137	21	32	0.65625	14	1.264610540533636e-4	gain	ch11	TET3
SL4.0ch11	12112004	12112053	50	*	-1	CHH	39	100	0.39	3	34	0.08823529411764706	14	0.00161256241226968	loss	ch11	TET3
SL4.0ch11	12119454	12119503	50	*	1	CHH	15	75	0.2	16	32	0.5	18	0.00235873065404237	gain	ch11	TET3
SL4.0ch11	12136054	12136103	50	*	1	CHH	7	62	0.1129032258064516	10	24	0.4166666666666667	19	0.00212117026659304	gain	ch11	TET3
SL4.0ch11	12141904	12141953	50	*	1	CHH	16	98	0.16326530612244897	7	15	0.4666666666666667	11	0.00672654601634141	gain	ch11	TET3
SL4.0ch11	12160854	12160903	50	*	1	CHH	5	96	0.05208333333333333	6	16	0.375	15	1.924488565904382e-4	gain	ch11	TET3
SL4.0ch11	12166404	12166453	50	*	1	CHH	0	61	0	5	14	0.35714285714285715	9	1.150938877512947e-5	gain	ch11	TET3
SL4.0ch11	12191354	12191403	50	*	1	CHH	0	14	0	7	11	0.6363636363636364	8	8.357704727793296e-4	gain	ch11	TET3
SL4.0ch11	12227204	12227253	50	*	1	CHH	16	66	0.24242424242424243	11	19	0.5789473684210527	9	0.00582137209520712	gain	ch11	TET3
SL4.0ch11	12235854	12235903	50	*	1	CHH	12	69	0.17391304347826086	7	10	0.7	8	5.964950586168534e-4	gain	ch11	TET3
SL4.0ch11	12237854	12237903	50	*	1	CHH	22	148	0.14864864864864866	9	20	0.45	14	0.00168278214793697	gain	ch11	TET3
SL4.0ch11	12243204	12243253	50	*	1	CHH	55	189	0.291005291005291	25	40	0.625	16	1.8829474395329668e-4	gain	ch11	TET3
SL4.0ch11	12268004	12268053	50	*	-1	CHH	70	89	0.7865168539325843	17	49	0.3469387755102041	13	3.6583273632653505e-6	loss	ch11	TET3
SL4.0ch11	12307254	12307303	50	*	1	CHH	10	82	0.12195121951219512	10	20	0.5	14	3.528596435573603e-4	gain	ch11	TET3
SL4.0ch11	12396204	12396253	50	*	1	CHH	25	112	0.22321428571428573	11	21	0.5238095238095238	18	0.00489886302864749	gain	ch11	TET3
SL4.0ch11	12545054	12545103	50	*	1	CHH	20	83	0.24096385542168677	15	27	0.5555555555555556	21	0.0029220398359228	gain	ch11	TET3
SL4.0ch11	12586254	12586303	50	*	1	CHH	20	107	0.18691588785046728	18	36	0.5	17	5.30989483941337e-4	gain	ch11	TET3
SL4.0ch11	12586504	12586553	50	*	1	CHH	8	84	0.09523809523809525	11	25	0.44	15	2.105890380882349e-4	gain	ch11	TET3
SL4.0ch11	12586804	12586853	50	*	1	CHH	11	107	0.102803738317757	13	29	0.4482758620689655	20	7.03966294323364e-5	gain	ch11	TET3
SL4.0ch11	12607454	12607503	50	*	1	CHH	5	74	0.06756756756756757	18	32	0.5625	11	3.035951170388912e-7	gain	ch11	TET3
SL4.0ch11	12612454	12612503	50	*	1	CHH	24	92	0.2608695652173913	13	23	0.5652173913043478	15	0.00556261365061748	gain	ch11	TET3
SL4.0ch11	12621004	12621053	50	*	1	CHH	22	138	0.15942028985507245	15	28	0.5357142857142857	18	6.283864175222987e-5	gain	ch11	TET3
SL4.0ch11	12648454	12648503	50	*	1	CHH	1	29	0.03448275862068965	7	20	0.35	8	0.00388492516512989	gain	ch11	TET3
SL4.0ch11	12652654	12652703	50	*	1	CHH	28	171	0.16374269005847952	18	37	0.4864864864864865	13	8.018329173968422e-5	gain	ch11	TET3
SL4.0ch11	12655704	12655753	50	*	-1	CHH	42	124	0.3387096774193548	1	46	0.0217391304347826	16	9.932866193232955e-5	loss	ch11	TET3
SL4.0ch11	12664354	12664403	50	*	-1	CHH	28	70	0.4	0	20	0	9	0.00113207265578951	loss	ch11	TET3
SL4.0ch11	12678304	12678353	50	*	1	CHH	23	181	0.1270718232044199	16	35	0.45714285714285713	14	2.301390655386925e-5	gain	ch11	TET3
SL4.0ch11	12692604	12692653	50	*	-1	CHH	31	52	0.5961538461538461	7	28	0.25	12	0.00369261578024265	loss	ch11	TET3
SL4.0ch11	12725504	12725553	50	*	1	CHH	8	54	0.14814814814814814	14	29	0.4827586206896552	14	0.00154239180354808	gain	ch11	TET3
SL4.0ch11	12780204	12780253	50	*	1	CHH	42	150	0.28	19	29	0.6551724137931034	14	2.748346841927134e-4	gain	ch11	TET3
SL4.0ch11	12782954	12783003	50	*	-1	CHH	22	36	0.6111111111111112	1	32	0.03125	16	4.972447313373757e-6	loss	ch11	TET3
SL4.0ch11	12783154	12783203	50	*	-1	CHH	12	23	0.5217391304347826	1	18	0.05555555555555555	6	0.00206437071247857	loss	ch11	TET3
SL4.0ch11	12813504	12813553	50	*	1	CHH	12	59	0.2033898305084746	12	23	0.5217391304347826	8	0.00488452384070086	gain	ch11	TET3
SL4.0ch11	12842604	12842653	50	*	-1	CHH	98	142	0.6901408450704225	18	52	0.34615384615384615	14	7.051778880455487e-5	loss	ch11	TET3
SL4.0ch11	12859754	12859803	50	*	1	CHH	45	135	0.3333333333333333	24	37	0.6486486486486487	12	9.639375546904408e-4	gain	ch11	TET3
SL4.0ch11	12872704	12872753	50	*	1	CHH	15	82	0.18292682926829268	8	15	0.5333333333333333	13	0.00391500581070934	gain	ch11	TET3
SL4.0ch11	12886004	12886053	50	*	-1	CHH	84	141	0.5957446808510638	5	27	0.18518518518518515	17	2.6350703462483063e-4	loss	ch11	TET3
SL4.0ch11	12889504	12889553	50	*	1	CHH	21	135	0.15555555555555556	15	32	0.46875	20	2.9927372893566727e-4	gain	ch11	TET3
SL4.0ch11	12893654	12893703	50	*	1	CHH	42	96	0.4375	43	50	0.86	14	8.430878495730714e-6	gain	ch11	TET3
SL4.0ch11	12894054	12894103	50	*	-1	CHH	62	132	0.4696969696969697	6	46	0.13043478260869565	13	1.5914869883453252e-4	loss	ch11	TET3
SL4.0ch11	12894504	12894553	50	*	1	CHH	25	126	0.1984126984126984	30	52	0.5769230769230769	10	6.669441391407551e-6	gain	ch11	TET3
SL4.0ch11	12914004	12914053	50	*	-1	CHH	26	72	0.3611111111111111	0	16	0	16	0.00467565001601113	loss	ch11	TET3
SL4.0ch11	12914204	12914253	50	*	-1	CHH	75	125	0.6	7	60	0.11666666666666668	15	2.1463240185240572e-8	loss	ch11	TET3
SL4.0ch11	12926904	12926953	50	*	1	CHH	2	36	0.05555555555555555	8	20	0.4	13	0.00185162224610477	gain	ch11	TET3
SL4.0ch11	12967954	12968003	50	*	1	CHH	0	20	0	5	16	0.3125	6	0.00713141497574585	gain	ch11	TET3
SL4.0ch11	12998304	12998353	50	*	1	CHH	32	87	0.367816091954023	31	46	0.6739130434782609	14	0.00127795473812243	gain	ch11	TET3
SL4.0ch11	13000754	13000853	100	*	1	CHH	79	166	0.4759036144578313	104	119	0.8739495798319328	22	3.2413054284618903e-10	gain	ch11	TET3
SL4.0ch11	13001804	13001853	50	*	1	CHH	11	99	0.1111111111111111	45	79	0.569620253164557	13	3.080967768255587e-9	gain	ch11	TET3
SL4.0ch11	13004754	13004803	50	*	1	CHH	76	137	0.5547445255474452	18	20	0.9	18	0.00383195227016799	gain	ch11	TET3
SL4.0ch11	13014504	13014553	50	*	1	CHH	7	45	0.15555555555555556	17	35	0.4857142857142857	21	0.00199370588428441	gain	ch11	TET3
SL4.0ch11	13028904	13028953	50	*	-1	CHH	48	78	0.6153846153846154	3	30	0.1	10	1.2743145174899244e-5	loss	ch11	TET3
SL4.0ch11	13038104	13038153	50	*	1	CHH	23	69	0.3333333333333333	12	16	0.75	10	0.0029022712891148	gain	ch11	TET3
SL4.0ch11	13044154	13044203	50	*	1	CHH	43	165	0.2606060606060606	18	30	0.6	17	5.168544309506083e-4	gain	ch11	TET3
